Date;Australian dollar   (AUD)                     ;Chilean peso   (CLP)                     ;Deutsche mark   (DEM)                     ;Euro   (EUR)                     ;Norwegian krone   (NOK)                     ;South African rand   (ZAR)                     ;U.S. dollar   (USD)                     
20-aug-13;0,594347;0,0012693;0,448230102;0,878531;0,110008;0,064692;0,656012
21-aug-13;0,592859;0,00127045;0,447978061;0,878037;0,109025;0,0642375;0,656035
22-aug-13;0,592047;0,00127646;0,447604082;0,877304;0,108009;0,0637668;0,658488
23-aug-13;0,592532;0,00128047;0,44814949;0,878373;0,108521;0,0642033;0,657711
26-aug-13;0,594375;0,00128984;0,448203061;0,878478;0,108682;0,0642184;0,657494
27-aug-13;0,58925;0,00128642;0,447584694;0,877266;0,109263;0,0630945;0,657719
28-aug-13;0,586874;0,00127657;0,447830102;0,877747;0,108914;0,0631853;0,657636
29-aug-13;0,591812;0,00128409;0,446405612;0,874955;0,108703;0,063745;0,659547
30-aug-13;0,590454;0,00128984;0,445632143;0,873439;0,107958;0,0639576;0,659946
3-sep-13;0,597511;0,00129765;0,444538776;0,871296;0,108899;0,0640469;0,661476
4-sep-13;0,601447;0,00129541;0,444285204;0,870799;0,108802;0,0644668;0,661149
5-sep-13;0,605406;0,00129946;0,445130102;0,872455;0,108407;0,0642267;0,660851
6-sep-13;0,60531;0,00130122;0,443646939;0,869548;0,108666;0,0654775;0,662917
9-sep-13;0,607215;0,00130316;0,444734184;0,871679;0,108662;0,0661344;0,660663
10-sep-13;0,612074;0,00129972;0,445781122;0,873731;0,111148;0,0659489;0,659918
11-sep-13;0,61252;0,00130111;0,44637602;0,874897;0,111452;0,0664497;0,659404
12-sep-13;0,608599;0,00130579;0,446175;0,874503;0,111324;0,0662148;0,658016
13-sep-13;0,607968;0,00131147;0,446556122;0,87525;0,111221;0,0660984;0,65833
16-sep-13;0,611985;0,00130193;0,447292347;0,876693;0,111087;0,0673468;0,656355
17-sep-13;0,611207;0,00130621;0,447217347;0,876546;0,111442;0,066743;0,656294
18-sep-13;0,613393;0,00130365;0,446907143;0,875938;0,110997;0,066824;0,656035
19-sep-13;0,619037;0,00129542;0,450504082;0,882988;0,112597;0,0675875;0,651892
20-sep-13;0,616997;;0,449982653;0,881966;0,110156;0,0664746;0,652631
23-sep-13;0,615614;0,001297;0,449821429;0,88165;0,110608;0,066439;0,652687
24-sep-13;0,615047;0,00131632;0,449242857;0,880516;0,109791;;0,653541
25-sep-13;0,61221;0,00131259;0,449632143;0,881279;0,108358;0,0660048;0,652606
26-sep-13;0,611962;0,00130465;0,449523469;0,881066;0,109279;0,0653;0,65269
27-sep-13;0,610649;;0,450638265;0,883251;0,109003;0,0645245;0,652472
30-sep-13;0,606812;0,00129601;0,449147959;0,88033;0,108496;0,0648693;0,651855
1-Oct-2013;0,611369;0,0012905;0,449957653;0,881917;0,108463;0,0647596;0,650669
2-Oct-2013;0,609975;0,00129499;0,448930612;0,879904;0,108203;0,0644793;0,651057
3-Oct-2013;0,610167;0,00129236;0,450638265;0,883251;0,108923;0,064456;0,649736
4-Oct-2013;0,614099;0,00129986;0,451011735;0,883983;0,108939;0,0650566;0,650322
7-Oct-2013;;0,00130376;0,450381122;0,882747;0,108618;0,0648279;0,650418
8-Oct-2013;0,613705;0,00130233;0,450588265;0,883153;0,109273;0,0655197;0,650525
9-Oct-2013;0,615182;0,00130692;0,449642857;0,8813;0,108669;0,0652622;0,65209
10-Oct-2013;0,613076;0,00130296;0,450434184;0,882851;0,107797;0,0654653;0,652417
11-Oct-2013;0,617179;0,00130773;0,451083163;0,884123;0,108769;0,0659272;0,65172
15-Oct-2013;0,623063;0,00131039;0,449939796;0,881882;0,108632;0,065651;0,653585
16-Oct-2013;0,62094;0,00130732;0,451045918;0,88405;0,108653;0,065436;0,651906
17-Oct-2013;0,620425;0,00130855;0,453218878;0,888309;0,109466;0,0659851;0,650204
18-Oct-2013;0,623156;0,00131339;0,452390816;0,886686;0,109488;0,0663434;0,647973
21-Oct-2013;0,627508;0,00130807;0,452397449;0,886699;0,109578;0,065911;0,648788
22-Oct-2013;0,626386;0,00129707;0,452896939;0,887678;0,109139;0,0659041;0,649172
23-Oct-2013;0,625022;0,00129469;0,454206122;0,890244;0,109421;0,0662714;0,647356
24-Oct-2013;0,623526;0,00128424;0,455053571;0,891905;0,109826;0,0661846;0,646074
25-Oct-2013;0,621118;0,00128017;0,454070918;0,889979;0,109375;0,065574;0,645989
28-Oct-2013;0,621041;0,00127902;0,454528571;0,890876;0,10958;0,0657229;0,646312
29-Oct-2013;0,616258;0,00127753;0,454955102;0,891712;0,109823;0,0656257;0,64767
30-Oct-2013;0,614303;0,00127386;0,454660204;0,891134;0,110289;0,0656948;0,647862
31-Oct-2013;0,617019;0,00128079;0,452504082;0,886908;0,109441;0,0652085;0,650178
1-nov-13;0,618966;0,00128605;0,449833163;0,881673;0,109579;0,0643321;0,652849
4-nov-13;0,619156;0,00128644;0,450004082;0,882008;0,110024;0,0641568;0,653049
5-nov-13;0,617952;0,00127357;0,449393367;0,880811;0,10939;0,0639421;0,652743
6-nov-13;0,621002;0,00126714;0,449957653;0,881917;0,109549;0,0638683;0,65245
7-nov-13;0,618438;0,00126781;0,444977551;0,872156;0,108801;0,0635875;0,652567
8-nov-13;0,618894;0,00126868;0,448071939;0,878221;0,107422;0,0637117;0,653876
11-nov-13;0,614709;0,00126474;0,447742347;0,877575;0,106937;0,0631701;0,6552
12-nov-13;0,61269;0,00126205;0,449742857;0,881496;0,106211;0,0631359;0,656266
13-nov-13;0,609682;0,00125823;0,448409184;0,878882;0,105407;0,0634094;0,655149
14-nov-13;0,612085;0,00125433;0,448904082;0,879852;0,105612;0,0633449;0,654847
15-nov-13;0,611568;0,00125651;0,449469898;0,880961;0,106737;0,0641462;0,654503
18-nov-13;0,613858;0,00125435;0,450460204;0,882902;0,106779;0,0646625;0,653179
19-nov-13;0,613316;0,0012631;0,450138265;0,882271;0,107221;0,064649;0,653437
20-nov-13;0,613779;0,00125677;0,450352551;0,882691;0,10728;0,0643531;0,65254
21-nov-13;0,6081;0,00125156;0,449629592;0,881274;0,107388;0,0644145;0,654152
22-nov-13;0,59943;0,00124957;0,45049898;0,882978;0,107595;0,0645888;0,653187
25-nov-13;0,597271;0,00125523;0,450363265;0,882712;0,106667;0,0649859;0,653183
26-nov-13;0,600192;0,00125396;0,451154592;0,884263;0,106943;0,0644828;0,652737
27-nov-13;0,594252;0,0012473;0,451843878;0,885614;0,107308;0,064107;0,651378
2-dec-13;0,597308;0,00123239;0,450779082;0,883527;0,106328;0,0639402;0,652724
3-dec-13;0,590985;0,00122457;0,451486735;0,884914;0,106744;0,062921;0,651726
4-dec-13;0,590875;0,00122273;0,451917347;0,885758;0,106582;0,0627221;0,651676
5-dec-13;0,589108;0,00122033;0,451928571;0,88578;0,105406;0,0621032;0,651596
6-dec-13;0,588835;0,0012239;0,453093367;0,888063;0,105295;0,0621834;0,650072
9-dec-13;0,591444;;0,454772959;0,891355;0,105755;0,0627806;0,649581
10-dec-13;;;0,455183163;0,892159;;;0,648843
11-dec-13;0,592275;0,00122193;0,455455102;0,892692;0,106001;0,0623867;0,648429
12-dec-13;0,584857;0,00121803;0,455446939;0,892676;0,105313;0,0624967;0,648041
13-dec-13;0,580932;0,00122044;0,455405612;0,892595;0,105135;0,062893;0,650248
16-dec-13;0,580759;0,00122493;0,455875;0,893515;0,105936;;0,648603
17-dec-13;0,580647;0,00122934;0,455555612;0,892889;0,105542;0,0627608;0,649421
18-dec-13;0,577948;0,00123312;0,455321939;0,892431;0,106502;0,0627235;0,649088
19-dec-13;0,574902;0,00123182;0,453685714;0,889224;0,106074;0,0627763;0,650636
20-dec-13;0,578029;0,00122938;0,453955102;0,889752;0,105722;0,062251;0,651594
23-dec-13;0,582068;0,00122574;0,454905612;0,891615;0,106176;0,0630081;0,650719
24-dec-13;0,580622;0,00123362;0,45445;0,890722;;0,0628579;0,650922
26-dec-13;;0,0012322;0;;;;0,650639
27-dec-13;0,576362;0,00123213;0,456117347;0,89399;0,105828;0,0619264;0,647162
30-dec-13;0,57565;0,00123979;0,456632653;0,895;0,106225;0,0619028;0,649351
2-jan-14;0,579703;0,00123992;0,453275;0,888419;0,105732;0,0611053;0,650475
3-jan-14;0,584922;0,00122975;0,452993878;0,887868;0,106224;0,0615112;0,651216
6-jan-14;0,583774;0,00123361;0,452706633;0,887305;0,105758;0,0610051;0,652334
7-jan-14;0,581164;0,00122666;0,453444388;0,888751;0,105993;0,0612092;0,651529
8-jan-14;0,582848;0,00122752;0,452633163;0,887161;0,105476;0,0611089;0,652612
9-jan-14;0,579299;0,00122565;0,452958163;0,887798;0,105597;0,0604134;0,652217
10-jan-14;0,581034;0,00122194;0,452309184;0,886526;0,105508;0,0606164;0,652481
13-jan-14;0,587631;0,00122432;0,453035714;0,88795;0,106189;0,0606364;0,650322
14-jan-14;0,587572;0,00123278;0,453471939;0,888805;0,106648;0,0598392;0,650329
15-jan-14;0,580893;0,00123491;0,452425;0,886753;0,106601;0,0598226;0,651737
16-jan-14;0,575081;0,0012322;0,452629592;0,887154;0,105753;0,0598049;0,652463
17-jan-14;0,575214;0,00122648;0,451942347;0,885807;0,10571;0,0601193;0,652096
21-jan-14;;;0,451145918;0,884246;;;0,653738
22-jan-14;0,578381;0,00119934;0,451525;0,884989;0,105791;0,0601903;0,652358
23-jan-14;0,5725;0,00119564;0,452812245;0,887512;0,106512;0,059409;0,650716
24-jan-14;0,564854;0,00118602;0,452555102;0,887008;0,105703;0,0581061;0,648066
27-jan-14;;0,00117955;0,452509694;0,886919;0,105109;0,0584848;0,649377
28-jan-14;0,571244;0,00118558;0,452715816;0,887323;0,10557;0,0586917;0,650101
29-jan-14;0,572014;0,00118737;0,450989286;0,883939;0,104756;0,0582731;0,649573
30-jan-14;0,568007;0,00118611;0,450806633;0,883581;0,104343;0,0577739;0,650936
31-jan-14;0,571177;0,00119112;0,449479592;0,88098;0,10351;0,0577834;0,651805
3-feb-14;0,571691;0,00117902;0,449695408;0,881403;0,104278;0,0587053;0,652988
4-feb-14;0,579564;;0,450170408;0,882334;0,103561;0,058526;0,652662
5-feb-14;0,580391;0,00117068;0,451003571;0,883967;0,104512;0,0588489;0,652711
6-feb-14;0,585088;0,00116714;0,449403571;0,880831;0,104861;0,058691;0,652709
7-feb-14;0,582889;0,00117237;0,451543878;0,885026;0,105211;0,0587725;0,652001
10-feb-14;0,581215;0,00117622;0,45272449;0,88734;0,106166;0,0584562;0,650638
11-feb-14;0,585518;0,0011703;0,453489286;0,888839;0,10622;0,0590635;0,649926
12-feb-14;0,589172;0,00117394;0,450830612;0,883628;0,106052;0,0591534;0,651019
13-feb-14;0,579681;0,00117351;0,452704082;0,8873;0,106435;0,0584292;0,648848
14-feb-14;0,582602;0,0011787;0,452906633;0,887697;0,106248;0,0594174;0,647623
18-feb-14;0,58665;0,00118417;0,453775;0,889399;0,106605;0,0596067;0,647731
19-feb-14;0,583564;0,00118075;0,453853061;0,889552;0,106937;0,0590589;0,647182
20-feb-14;0,580327;0,00117322;0,453220918;0,888313;0,106227;0,0584363;0,64812
21-feb-14;0,582797;0,00116702;0,453259694;0,888389;0,106177;0,0587155;0,648128
24-feb-14;0,580871;0,00116684;0,453896429;0,889637;0,107471;0,0591921;0,647715
25-feb-14;0,584737;0,00116603;0,454207143;0,890246;0,107413;0,060194;0,647263
26-feb-14;0,583332;0,00116291;0,453346429;0,888559;;0,0601307;0,647355
27-feb-14;0,580007;0,00116056;0,45202551;0,88597;0,107085;0,0601502;0,648777
28-feb-14;0,578195;0,00114721;0,455437245;0,892657;0,107875;0,0603233;0,646244
3-Mar-2014;;;0,454009694;0,889859;;;0,646324
4-Mar-2014;0,577551;0,00115179;0,454311735;0,890451;0,107952;0,0597521;0,646754
5-Mar-2014;0,580208;0,00115991;0,453684184;0,889221;0,108039;0,0602639;0,647554
6-Mar-2014;0,583318;0,00115029;0,453913265;0,88967;0,108147;0,0608601;0,647268
7-Mar-2014;0,585656;0,00115171;0,456820408;0,895368;0,108162;0,0605962;0,644428
10-Mar-2014;0,58359;0,00114999;0,45734898;0,896404;0,108236;0,0600338;0,645778
11-Mar-2014;0,583518;0,00113453;0,45667602;0,895085;0,108646;0,0598474;0,646271
12-Mar-2014;0,57885;0,00113152;0,457527041;0,896753;0,108211;0,0592505;0,64575
13-Mar-2014;0,58388;0,00112275;0,457814796;0,897317;0,108666;0,0597346;0,643607
14-Mar-2014;0,580972;0,00112958;0,456760714;0,895251;0,107764;0,0598319;0,644808
17-Mar-2014;;;0,457521429;0,896742;;;0,64486
18-Mar-2014;0,584958;0,00112916;0,456789796;0,895308;0,107803;0,0600062;0,644014
19-Mar-2014;0,587151;0,00112781;0,457053571;0,895825;0,107704;0,0599953;0,643876
20-Mar-2014;0,584163;0,00113687;0,454729592;0,89127;0,106478;0,0591503;0,647631
21-Mar-2014;0,586462;0,00113852;0,455047959;0,891894;0,106564;;0,647238
24-Mar-2014;0,588395;0,0011531;0,455343878;0,892474;0,106889;0,059782;0,647941
25-Mar-2014;0,591145;0,0011499;0,455212755;0,892217;0,10698;0,060063;0,64705
26-Mar-2014;0,595082;0,00115657;0,455370408;0,892526;0,107121;0,060573;0,64718
27-Mar-2014;0,597939;0,00116453;0,454287755;0,890404;0,107725;0,0604842;0,64719
28-Mar-2014;0,600486;0,00117471;0,454730102;0,891271;0,108092;0,0611597;0,647773
31-Mar-2014;0,596586;0,00117521;0,455134694;0,892064;0,108063;0,0611564;0,646986
1-apr-14;0,599452;0,00117411;0,455314286;0,892416;0,108474;0,0610963;0,647147
2-apr-14;0,598141;0,00117578;0,455663776;0,893101;0,108715;0,0610749;0,647409
3-apr-14;0,597532;0,0011708;0,455393367;0,892571;0,108454;0,0608737;0,648153
4-apr-14;0,599537;0,00116782;0,453827041;0,889501;0,108311;0,0612621;0,649271
7-apr-14;0,601864;0,00116853;0,454140306;0,890115;0,108017;0,0615133;0,64863
8-apr-14;0,601148;0,00116865;0,45464898;0,891112;0,108197;0,0619502;0,646952
9-apr-14;0,604963;0,00118131;0,454530102;0,890879;0,108385;0,0617791;0,645845
10-apr-14;0,606546;0,00117545;0,455843878;0,893454;0,108745;0,0619164;0,644302
11-apr-14;0,603813;0,00118186;0,455841837;0,89345;0,108159;0,0611987;0,644067
14-apr-14;0,606085;0,00117693;0,455247449;0,892285;0,108286;0,0614928;0,645321
15-apr-14;0,606703;0,00117656;0,454920918;0,891645;0,108348;0,0613891;0,645979
16-apr-14;0,60502;0,00116406;0,455553571;0,892885;0,108401;0,0611289;0,645148
17-apr-14;0,603749;0,00115984;0,455721429;0,893214;;0,0611617;0,644687
18-apr-14;;;0;;;;0,645644
21-apr-14;;0,00115878;0;;;;0,64617
22-apr-14;0,603964;0,00115891;0,455070408;0,891938;0,107964;0,0611197;0,645537
23-apr-14;0,598781;0,00114823;0,455223469;0,892238;0,107869;0,0608441;0,64496
24-apr-14;0,599993;0,00114511;0,455192857;0,892178;0,107771;0,0609707;0,64557
25-apr-14;;0,00115241;0,455129592;0,892054;0,107678;0,0605745;0,644967
28-apr-14;0,598648;0,00114998;0,455715816;0,893203;0,107427;;0,6444
29-apr-14;0,596025;0,00115265;0,45492398;0,891651;0,107675;0,0609347;0,644909
30-apr-14;0,599281;0,00115115;0,455983163;0,893727;0,108042;0,061169;0,64529
1-May-2014;0,598552;0,00114056;0;;;;0,64395
2-May-2014;0,597936;0,0011416;0,455844898;0,893456;0,108488;0,0611352;0,644536
5-May-2014;0,596837;0,00114292;0,455794388;0,893357;0,108149;0,0612845;0,643907
6-May-2014;0,596545;0,00113683;0,457063776;0,895845;0,108692;0,0611656;0,642413
7-May-2014;0,600243;0,00113319;0,456452551;0,894647;0,108792;;0,642383
8-May-2014;0,602008;0,00113455;0,457230612;0,896172;0,109583;0,0619703;0,642279
9-May-2014;0,603906;0,00116072;0,45355051;0,888959;0,109249;0,0622435;0,645061
12-May-2014;0,604802;0,00116226;0,453647449;0,889149;0,109238;0,0624854;0,645949
13-May-2014;0,604726;0,00117379;0,452465306;0,886832;0,109082;0,0627731;0,647181
14-May-2014;0,608558;0,00117901;0,4531;0,888076;0,109417;0,0626653;0,647333
15-May-2014;0,607905;0,00117837;0,451836224;0,885599;0,109266;0,0625933;0,648363
16-May-2014;0,60544;0,00116913;0,452284694;0,886478;0,108764;0,0623798;0,647253
19-May-2014;0,604659;0,0011747;0,452472449;0,886846;0,10901;0,0621797;0,646625
20-May-2014;0,600921;0,00117932;0,452295918;0,8865;0,108961;0,0618291;0,646986
21-May-2014;0,597364;0,00117299;0,451341327;0,884629;0,10869;0,0621181;0,646848
22-May-2014;0,599703;0,0011739;0,45142602;0,884795;0,108965;0,0623499;0,647348
23-May-2014;0,599439;0,00117791;0,451092347;0,884141;0,108743;0,0625879;0,648673
27-May-2014;0,60098;0,00117002;0,451053061;0,884064;0,108894;0,062116;0,648236
28-May-2014;0,601478;0,00116726;0,450580102;0,883137;0,109001;0,0618425;0,648984
29-May-2014;0,602488;0,00117368;0,450739796;0,88345;;0,0622224;0,649023
30-May-2014;0,604945;0,0011845;0,450663776;0,883301;0,108479;0,0619441;0,649152
2-jun-14;0,601195;0,00117889;0,450856633;0,883679;0,108288;0,061075;0,649239
3-jun-14;0,602139;0,00118052;0,452204592;0,886321;0,108332;0,0605704;0,649557
4-jun-14;0,602276;0,00117931;0,451515306;0,88497;0,10838;0,0605044;0,649424
5-jun-14;0,602541;0,00117518;0,449531633;0,881082;0,108294;0,0608212;0,64943
6-jun-14;0,605418;0,00117607;0,451546939;0,885032;0,1086;0,0608974;0,648755
9-jun-14;;0,00118074;0,450538776;0,883056;;0,0612828;0,648924
10-jun-14;0,609327;0,00118284;0,449562755;0,881143;0,10893;0,0608593;0,650434
11-jun-14;0,610491;0,00117605;0,449606122;0,881228;0,108679;0,0604723;0,650497
12-jun-14;0,610887;0,00117332;0,448979592;0,88;0,108528;0,0608146;0,650503
13-jun-14;0,611748;0,00117368;0,448522449;0,879104;0,10819;0,0602246;0,649552
16-jun-14;0,611175;0,00117043;0,448321429;0,87871;0,108228;;0,649357
17-jun-14;0,60688;0,00116555;0,449219388;0,88047;0,1083;0,0603256;0,648931
18-jun-14;0,606166;0,00116131;0,449245408;0,880521;0,107781;0,0603544;0,649208
19-jun-14;0,608853;0,00115833;0,450048469;0,882095;0,106097;0,0608459;0,647647
20-jun-14;0,609638;0,00116439;0,449378571;0,880782;0,105585;0,0605961;0,648206
23-jun-14;0,611942;0,00116364;0,449716837;0,881445;0,105892;0,0611142;0,648312
24-jun-14;0,610384;0,00117123;0,450108163;0,882212;0,106247;0,0613366;0,647828
25-jun-14;0,606663;0,00117733;0,450325;0,882637;0,105597;0,061196;0,648283
26-jun-14;0,609261;0,00117751;0,449648469;0,881311;0,105464;0,0607836;0,647737
27-jun-14;0,611155;0,00117744;0,450027041;0,882053;0,105408;0,0610259;0,647616
30-jun-14;0,609357;0,00117486;0,450766837;0,883503;0,105135;0,0610116;0,646876
1-jul-14;0,610576;0,00116847;0,451032653;0,884024;0,104767;0,0605992;0,645839
2-jul-14;0,611087;0,00117029;0,450164286;0,882322;0,104728;0,0600987;0,646106
3-jul-14;0,606539;0,00117105;0,45019949;0,882391;0,104043;0,0597498;0,64663
7-jul-14;0,606005;0,00118042;0,449172449;0,880378;0,104782;0,0599511;0,647718
8-jul-14;0,607836;0,00117653;0,449038776;0,880116;0,104819;0,0606473;0,647668
9-jul-14;0,608311;0,00117194;0,449278061;0,880585;0,104788;0,0604618;0,647346
10-jul-14;0,608126;0,00116911;0,44917398;0,880381;0,105096;0,0602487;0,647149
11-jul-14;0,607794;0,00116975;0,448918878;0,879881;0,105036;0,0603588;0,647209
14-jul-14;0,608215;0,00116783;0,449855612;0,881717;0,104841;0,0604532;0,647037
15-jul-14;0,607544;0,00116841;0,449519388;0,881058;0,104508;0,0606109;0,647218
16-jul-14;0,60568;;0,447859694;0,877805;0,104688;0,0606812;0,648688
17-jul-14;0,608347;0,00116603;0,447681122;0,877455;0,104677;0,0605813;0,648765
18-jul-14;0,607731;0,00115268;0,447752551;0,877595;0,105007;0,0608222;0,648869
21-jul-14;0,609344;0,00114478;0,447562245;0,877222;0,104462;0,0610673;0,648929
22-jul-14;0,610117;0,00114838;0,44695102;0,876024;0,104988;0,0613235;0,649821
23-jul-14;0,613206;0,00115307;0,446540816;0,87522;0,10515;0,0617356;0,649996
24-jul-14;0,614351;0,00115316;0,446943367;0,876009;0,104773;0,0619298;0,650244
25-jul-14;0,612732;0,00115546;0,446312755;0,874773;0,104895;0,0618207;0,650873
28-jul-14;0,611401;0,00115553;0,44624898;0,874648;0,104918;0,061808;0,651119
29-jul-14;0,611962;0,00115579;0,446288265;0,874725;0,104608;0,061472;0,65137
30-jul-14;0,611932;0,00115261;0,445952551;0,874067;0,104342;0,0613068;0,65224
31-jul-14;0,608892;0,00114465;0,445764286;0,873698;0,10395;0,0610081;0,653037
1-aug-14;0,607029;0,00113958;0,446368367;0,874882;0,103672;0,0610589;0,653141
4-aug-14;;0,00113979;0,446935714;0,875994;0,103933;0,0611012;0,652655
5-aug-14;0,609972;0,00114199;0,445794898;0,873758;0,104186;0,0610819;0,652935
6-aug-14;0,608462;0,00113384;0,445177041;0,872547;0,103744;0,0608142;0,653838
7-aug-14;0,605248;0,0011311;0,445407653;0,872999;0,104301;0,0609042;0,653051
8-aug-14;0,603558;0,00113292;0,445886735;0,873938;0,104538;0,0609028;0,652777
11-aug-14;0,606029;0,00113349;0,446005102;0,87417;0,105589;0,0612489;0,653048
12-aug-14;0,605417;0,00113892;0,44537602;0,872937;0,105907;0,0613363;0,654081
13-aug-14;0,608265;0,00113529;0,445916837;0,873997;0,1061;0,0618475;0,654189
14-aug-14;0,608041;0,00113448;0,446234694;0,87462;0,106324;0,0619741;0,654019
15-aug-14;0,610312;;0,446721429;0,875574;0,106511;0,0620772;0,653999
18-aug-14;0,609508;0,00113368;0,446253571;0,874657;0,106257;0,0615255;0,653558
19-aug-14;0,611419;0,00113645;0,446108163;0,874372;0,106663;0,0616115;0,654764
20-aug-14;0,609121;0,00113455;0,444864796;0,871935;0,106288;0,061445;0,65638
21-aug-14;0,608161;0,00112708;0,44467398;0,871561;0,106769;0,0613723;0,657187
22-aug-14;0,612744;0,00112744;0,444734184;0,871679;0,106961;0,0612956;0,657028
25-aug-14;0,613697;0,00112897;0,443413776;0,869091;0,106617;0,0615789;0,658402
26-aug-14;0,611886;0,00112914;0,443168367;0,86861;0,106629;0,061603;0,658437
27-aug-14;0,613867;0,00112628;0,442858673;0,868003;0,106432;0,0618897;0,658726
28-aug-14;0,616076;0,00111895;0,442870918;0,868027;0,106475;0,0617976;0,658694
29-aug-14;0,61572;0,00111009;0,443140306;0,868555;0,106617;0,0619787;0,658595
2-sep-14;0,613921;0,00112155;0,442046939;0,866412;0,106675;0,0615264;0,660627
3-sep-14;0,613568;0,00111649;0,44314898;0,868572;0,106437;0,0617946;0,660461
4-sep-14;0,617221;0,00112288;0,438815306;0,860078;0,105954;0,0621495;0,660836
5-sep-14;0,621084;0,00112423;0,439241837;0,860914;0,105802;0,0622002;0,664901
8-sep-14;0,623695;0,0011357;0,43992398;0,862251;0,105745;0,0619103;0,665985
9-sep-14;0,618465;0,00114039;0,439363265;0,861152;0,105385;0,0611016;0,667456
10-sep-14;0,610388;0,00112521;0,439657143;0,861728;0,105083;0,0606915;0,666508
11-sep-14;0,611926;0,00112873;0,439866837;0,862139;0,105094;0,0608434;0,666877
12-sep-14;0,60399;0,00112966;0,439822959;0,862053;0,104611;0,0606768;0,666656
15-sep-14;0,599836;0,00112899;0,439225;0,860881;0,104033;0,0604817;0,666781
16-sep-14;0,600388;0,00112085;0,440384184;0,863153;0,104259;0,0608929;0,666579
17-sep-14;0,603874;0,00112144;0,44015102;0,862696;0,103889;0,0609031;0,665866
18-sep-14;0,598924;;0,438597449;0,859651;0,104969;0,0605059;0,667846
19-sep-14;0,598886;;0,437985714;0,858452;0,10528;0,0606909;0,667952
22-sep-14;0,595871;0,0011257;0,438281122;0,859031;0,105436;0,0601553;0,668767
23-sep-14;0,595019;0,0011116;0,438960204;0,860362;0,105443;0,0601096;0,667361
24-sep-14;0,593037;0,001113;0,437219388;0,85695;0,104774;;0,668135
